route_id,time20,time14,time15,time16,time17,time18,time19,dist20,dist14,dist15,dist16,dist17,dist18,dist19
040,798.4,798.4,798.4,798.4,791.6,791.6,999,9016.2,9016.3,9016.2,9016.3,8961.9,8961.9,999
041,1075.4,1075.4,1075.4,990.1,990,990,999,9667.9,9667.8,9667.8,14369.2,14368.9,14366.6,999
042,914.4,914.4,1266.2,1240,1240,1240,999,11160.3,11160.7,13910.8,13932.2,13932.3,13932.5,999
043,903.1,903.1,903.1,903.1,903.1,903.1,999,9776.2,9776.2,9776.5,9776.6,9776.7,9776.6,999
044,252.4,252.4,252.4,252.4,1468.6,1468.6,999,2565.2,2565.5,2565.7,2565.6,14949.9,14949.9,999
045,1041.8,1041.8,1327.1,1193.2,1193.2,1193.2,999,14978.7,14978.4,14460.5,16857.4,16857.5,16857.6,999
046,1935.6,1914.4,1905.7,1905.7,1905.7,1827.1,999,19034.6,18994.4,18945.3,18945,18944.7,19333.9,999
047,2934.1,2934.1,2934.1,2934.1,2934.1,2934.1,999,31893.9,31894.2,31894.4,31894.6,31895.4,31895,999
048,303.2,298.1,298.1,2231.7,2231.7,2231.7,999,1216.1,1217.2,1217.2,19641.2,19641.4,19641.4,999
049,634.7,635,635,575.3,575.3,575.3,999,6935.2,6936.2,6936.1,6394.3,6394.4,6394.4,999
050,2110.4,1359.4,1359.4,1359.4,1359.4,1310.7,999,15268.7,11067.8,11067.8,11067.8,11067.8,11339.1,999
051,1050.2,1049.9,1049.9,1050.2,1050.2,1050.2,999,12633,12632,12632.1,12634,12634.2,12634.1,999
052,1785.4,1781.3,1781.3,1781.3,1781.3,1781.3,999,19150,19144.3,19144.4,19144.5,19144.6,19144.4,999
053,2447.8,2430.3,2467.9,2467.9,2467.9,2467.9,999,25911.2,25564.1,25846.7,25847.1,25848.5,25848.4,999
054,956.5,956.5,956.5,956.5,956.5,956.5,999,8937.8,8938,8938.2,8938.2,8938.1,8937.8,999
055,1213.6,1146.4,1146.4,1146.4,1096.6,1096.6,999,10168.7,9852.4,9851.3,9851.3,10057.3,10057.1,999
056,1360.3,1222.3,1244.9,1212.5,1212.5,1212.5,999,11565.9,11074.9,11262.6,10992.1,10992.2,10992.2,999
057,675.3,1341.9,675.3,675.3,675.3,675.3,999,5798,9978.4,5798,5798,5798,5797.7,999
058,872.8,872.8,872.8,872.8,872.8,872.8,999,10855.9,10856.2,10856.1,10856.1,10856.6,10856.8,999
059,1703.9,1675.4,1074.1,1074.1,1074.1,1074.1,999,15206.4,15408.8,11593.7,11593.6,11593.3,11592.9,999
060,879.9,879.9,879.9,879.9,879.9,879.9,999,8692.7,8692.8,8692.4,8692.6,8692.6,8692.2,999
061,482.2,482.2,482.2,482.3,465.9,465.9,999,4868,4868,4868.2,4868.4,4657.6,4657.8,999
062,1771.9,1771.9,1771.9,1771.9,1771.9,1771.9,999,19211.5,19212.2,19211.6,19211.7,19211.8,19211.5,999
063,20.1,2231,2231,2231,2231,2231,999,83,25819.8,25819.9,25819.8,25820.4,25820.6,999
064,1832.1,1832.1,1854.4,1753.8,1832.1,1745.2,999,17433.1,17433.3,17633.9,17073.1,17433.1,17358.8,999
065,1976.8,1976.8,1976.3,2032.5,1977,1976.3,999,20966.6,20966.8,20981.2,21509.7,21041,20980.8,999
066,1299.3,1299.3,1299.3,1299.3,1299.3,1299.3,999,12473.9,12473.8,12474,12473.7,12473.4,12473.3,999
067,2141.3,2119.2,2119.2,2119.2,2119.2,2119.2,999,21182.5,21087.9,21088,21087.9,21088,21087.6,999
068,756.2,756.2,756.2,756.2,756.2,756.2,999,7333.4,7333.4,7333.3,7333.4,7333.2,7333,999
069,803.7,803.7,803.7,803.7,803.7,803.7,999,12402.5,12402.5,12402.3,12402.3,12402.1,12402.2,999
070,1028.2,1028.2,1078.4,1028.2,1028.2,1028.2,999,14065.9,14066.3,15179.8,14066.1,14066,14065.7,999
071,2209.1,2209.1,2208.6,2264.8,2209.3,2208.6,999,20735.9,20736.2,20750.4,21279,20810.1,20749.7,999
072,1500,1500,1500,1500,1500,1500,999,17411.5,17411.7,17411.4,17411.4,17411.3,17411.3,999
073,202.9,202.7,1851.7,1812.8,1770.8,1770.8,999,1720.3,1719.9,19653,19301.9,21099.9,21100,999
074,1526.7,1526.7,1526.7,1526.7,1526.7,1488,999,17996.7,17996.7,17996.3,17996.4,17996.3,17981.9,999
075,2079.5,2014.9,2014.9,1708.6,1708.6,1708.6,999,16507.4,17240,17239.8,15586.6,15586.4,15586.6,999
076,141.9,141.7,2678,2678,2664,2654.1,999,1308.9,1308.5,29699,29699.2,30037.8,30160.4,999
077,764.7,782.1,782.1,782.1,782.1,782.1,999,7374.3,7549.8,7549.3,7549.5,7549.6,7549.5,999
078,766.3,766.3,766.3,766.3,766.3,766.3,999,10779.6,10779.6,10779.7,10779.9,10779.7,10779.7,999
079,596.3,596.3,596.3,596.3,596.3,596.3,999,8718.9,8718.9,8718.9,8719.4,8719.2,8719.2,999
080,441.8,441.8,531.3,611.9,611.9,522.3,999,4268.7,4268.7,4273,4420.6,4420.5,4414.3,999
081,1417.7,1417.7,1417.7,1417.7,1417.7,1417.7,999,17867.6,17867.8,17868.1,17868.4,17868.8,17868.7,999
082,1739.2,1739.2,1734.2,1734.2,1734.2,1761.4,999,17146.1,17146.8,17397.2,17397.3,17396.9,17465.1,999
083,2799.5,2757.1,2757.1,2757.1,2355.2,2338.7,999,30094.5,29559,29558.9,29559.3,26645.4,27126.7,999
084,806.6,806.6,806.6,806.6,913.9,806.6,999,6748.7,6748.4,6748.5,6748.6,7214,6748.9,999
085,1418.3,1419.2,1351.6,1351.6,1351.6,1350.7,999,12981.5,13022.1,13212.5,13212.3,13212.3,13171.2,999
086,1968.4,1968.4,2002.2,1968.4,1968.4,1919.7,999,18515.1,18515.3,18714.2,18515.6,18515.3,18786.6,999
087,715,715,1146.6,1054.4,1054.4,1054.4,999,10621.8,10621.8,15299.4,14354.3,14354.2,14354.4,999
088,1300.7,1300.7,1300.7,1300.7,1300.7,1300.7,999,11875.2,11875.1,11875.1,11875.1,11874.7,11875,999
089,836.4,836.4,827.6,827.6,827.6,827.6,999,7276.3,7276.4,7248.8,7248.8,7248.9,7249,999
090,1423.9,1423.9,1423.9,1423.9,1452.1,1452.1,999,12486.5,12486.9,12487,12487.1,12489.3,12489.4,999
091,1390.7,1390.7,1390.7,1563.9,1563.9,1517.4,999,14447.7,14448.3,14448,15427.3,15427.8,15341.6,999
092,1470.8,1470.8,1415.4,1468.8,1468.8,1468.8,999,14720.4,14721.1,17313.8,17127.9,17127.6,17127.9,999
093,1476.7,37.1,1616,1616,1595.5,1595.5,999,16163.4,230.4,17223.3,17222.9,19592,19589.7,999
094,1191.1,1191.1,1191.1,1191.1,1191.1,1191.1,999,10924.2,10923.7,10923.9,10924.1,10924.1,10924.5,999
095,813.6,813.6,813.6,813.6,813.6,813.6,999,6990.4,6990.6,6990.7,6990.6,6990.6,6990.5,999
096,1914.8,1914.8,1914.8,1914.8,1914.8,1914.8,999,24153,24153.3,24153.7,24153.8,24154.2,24151.7,999
097,1295.4,1194.2,1194.2,1194.2,1295.4,1295.4,999,17596,16889.9,16890.2,16890.4,17596.5,17596.3,999
098,787.9,787.9,787.9,787.9,787.9,787.9,999,9857.9,9858,9858,9857.7,9857.6,9857.7,999
099,600.1,615.6,615.3,615.3,615.9,615.9,999,5819.3,5992.4,5989,5989.2,5994.2,5994.2,999
100,2596.8,2596.8,2596.8,2596.8,2596.8,2596.8,999,27904,27904.7,27904.2,27904.4,27905.1,27904.4,999
101,313.6,313.6,313.6,313.6,313.6,313.6,999,2496.2,2496.1,2495.8,2495.8,2495.8,2495.8,999
102,794.8,794.8,728.8,728.8,728.8,728.8,999,7803.6,7803.6,7720.5,7720.7,7720.9,7720.9,999
103,1223.2,0,0,1201.3,1201.3,1201.3,999,12401.1,0,0,12706.1,12706.2,12706.2,999
104,474.8,474.8,474.8,474.8,549.7,474.8,999,4145.4,4145.6,4145.7,4145.8,4474.4,4145.6,999
105,1461.9,1461.9,1473.1,1475.6,1472,1472,999,20683.5,20684,21224.4,20563.2,21248.7,21248.7,999
106,1004.2,1004.2,1004.2,977.4,977.4,977.4,999,11056,11055.8,11056,11061.7,11061.5,11061.4,999
107,700.7,702.1,702.1,702.1,702.1,702.1,999,8130.3,8152.4,8152.2,8151.8,8151.6,8151.9,999
108,763.8,763.8,763.8,763.8,763.8,763.8,999,6879.2,6879.2,6879.1,6879.1,6879,6879,999
109,2459.8,2459.8,2459.8,2459.8,2459.8,2459.8,999,22606.3,22606.6,22606.4,22606.5,22606.4,22606.2,999
110,974.7,974.7,974.7,974.7,974.7,970.6,999,8743.3,8743.1,8743.1,8743,8742.8,9358.7,999
111,1003.3,1003.3,1001.7,1001.7,1001.7,1001.7,999,15043,15043.5,15046.9,15046.9,15047.2,15047.4,999
112,1697.1,1367.2,1754.2,2558.9,1535.7,1535.7,999,15099.6,16894.9,20152.1,25312.2,19960.9,19960.9,999
113,2323.7,2323.7,2323.7,2323.7,2323.7,2323.7,999,29323.1,29324,29323.6,29323.9,29324.7,29324.5,999
114,1200.7,1200.7,1200.7,1200.7,1199.7,1199.5,999,10718.6,10718.4,10718.5,10718.7,10870,10870.5,999
115,1764.2,1764.2,1774.4,1751.8,1751.8,1751.8,999,21102.1,21101.9,21187.6,21000.1,21000.5,21000.4,999
116,935.5,894.9,894.9,894.9,894.9,890.2,999,7425.6,8414.7,8414.7,8414.7,8414.9,7131.8,999
117,2370.9,2370.9,2385.9,2385.9,2444.6,2444.6,999,27553.7,27553.8,27564.3,27564.4,27783,27782.9,999
118,184.6,184.6,184.6,184.6,184.6,184.6,999,1636.6,1636.6,1636.3,1636.3,1636.3,1636.4,999
119,538.7,538.7,538.7,538.7,538.7,538.7,999,5068.1,5068.1,5068.3,5068.3,5068.3,5068.4,999
120,526.4,526.4,1385.1,1385.1,1385.1,1385.1,999,7095.9,7095.7,17937.9,17938,17938.5,17938.4,999
121,1778.6,1778.6,1778.6,1786.7,1786.7,1778.6,999,20262.2,20261.8,20261.9,19873.9,19875.4,20262.4,999
122,1447.6,1450.3,1447.6,1447.6,1447.6,1402,999,17790.6,16299.2,17790.1,17790.2,17790.5,18078.5,999
123,1356.5,1356.6,1356.9,1356.9,1843.6,1843.6,999,20879.3,20881.4,20885.5,20885.7,26492.8,26493.1,999
124,1535.4,1522.3,1522.3,1522.3,1520.6,1522.3,999,17696.7,16955.5,16955.7,16955.9,17535.6,16956.8,999
125,737.3,737.3,737.3,737.3,737.3,737.3,999,5773.6,5773.7,5773.7,5773.8,5773.8,5773.8,999
126,2627.5,672,672.3,672.3,2564,2564,999,24575,7557.4,7561.4,7561.4,26990.2,26990.1,999
127,864.7,864.7,864.7,864.7,864.7,864.7,999,8473.1,8473.3,8472.9,8472.8,8473,8473,999
128,514.4,514.4,514.4,514.4,514.4,514.4,999,5289.4,5289.2,5289.4,5289.3,5289.6,5289.5,999
129,935.2,935.2,935.2,935.2,931,931,999,9627.3,9626.6,9626.6,9626.7,9578.6,9579,999
130,625.7,625.7,983.1,983.1,983.1,983.1,999,7181.9,7181.7,11936,11936,11936.5,11936.3,999
131,691.4,691.4,691.4,691.4,691.4,691.4,999,6194.8,6195,6194.9,6195,6195,6194.9,999
132,495.3,495.3,1113.1,978.6,978.6,978.6,999,8808.5,8808.4,15988.5,16708.4,16708.5,16708.8,999
133,31.3,973,973,973,967.5,967.5,999,274.2,9255.2,9255.5,9255.2,9233.6,9233.6,999
134,947.7,973.4,972.5,972.5,941.5,933.5,999,8798.1,8897.1,8889.6,8889.3,8476,8442.2,999
135,630.5,630.5,630.5,630.5,630.5,630.5,999,5366,5366,5366,5366,5365.9,5365.9,999
136,1603.2,1603.2,1603.2,1603.2,1603.2,1603.2,999,17448.1,17447.8,17448.5,17448.3,17447.9,17447.4,999
137,876.4,876.4,876.4,876.4,876.4,872,999,7601.8,7601.8,7601.7,7601.8,7601.9,7648.9,999
138,81,81,81,403.4,403.4,403.4,999,328.8,328.8,328.8,2969.8,2969.8,2969.8,999
139,1357,1357,1357,1357,1357,1357,999,12306.7,12305.9,12305.4,12305,12305.3,12305.5,999
140,771.6,782.1,806.9,782.1,782.1,782.1,999,7179.3,7318.2,7494.2,7318.3,7318,7318,999
141,32.9,32.9,32.9,32.9,32.9,32.9,999,219.4,219.4,219.4,219.4,219.4,219.4,999
142,2938.2,2938.2,2938.2,2938.2,2938.2,2938.2,999,31308.4,31308.6,31308.9,31309,31309.4,31309,999
143,664.4,664.4,664.4,664.4,664.4,664.4,999,6296.4,6296.4,6296.8,6296.9,6297.2,6297.1,999
144,516.4,560.2,559.2,559.2,559.2,557.1,999,3706.1,3959.5,3936.6,3936.6,3936.6,3986,999
145,965.2,940.1,940.1,940.1,940.1,940.1,999,12067.2,11631.7,11632.1,11632.2,11632.3,11632.3,999
146,2065.5,2065.2,2065.2,2065.5,2065.5,2065.5,999,24824,24822.6,24822.8,24824.6,24824.9,24825,999
147,519.1,519.1,519.1,519.1,519.1,519.1,999,7532,7532,7531.9,7531.9,7531.7,7529.5,999
148,289.1,289.1,663.5,512.4,512.4,512.4,999,4619.6,4619.3,8698.8,7385,7384.9,7384.9,999
149,1785.6,1785.6,1758.3,1758.3,1758.3,1753,999,19615.5,19615.6,19435.4,19435.3,19435.6,19778.1,999
150,1605.6,1580.1,1580.1,1580.1,1580.1,1580.1,999,15010,14917.6,14916.7,14916.6,14916.3,14916.7,999
151,573.7,573.7,573.7,573.7,573.7,617.2,999,5695.7,5695.8,5695.7,5695.7,5695.5,5989.5,999
152,1752.8,1754.8,1754.8,1754.8,1754.8,1754.8,999,16239.1,16253.2,16253.3,16253.4,16253.1,16253.2,999
153,772.1,772.1,772.1,772.1,772.1,772.1,999,8074.1,8074,8074.1,8074.2,8074.3,8074.3,999
154,1532.2,1532.2,1563.6,1563.6,1563.6,1563.6,999,14820.6,14820.7,14837.7,14837.8,14837.8,14837.8,999
155,1633.3,1633.3,1633.3,1633.3,1761.8,1756.4,999,17346.6,17346.7,17346.2,17346.3,18605.5,18141.9,999
156,1035.1,1035.1,1035.1,1035.1,1035.1,1035.1,999,9127.9,9128.1,9128,9128.1,9128,9128.1,999
157,1422.4,1422.4,1422.4,1422.4,1422.4,1422.4,999,13210.1,13210.3,13210.6,13210.3,13210.5,13210.3,999
158,1111.7,1111.7,1111.7,1111.7,1111.7,1111.7,999,10673,10673.3,10672.6,10672.5,10672.7,10672.8,999
159,229.1,229.1,229.1,229.1,229.1,229.1,999,2544.9,2544.9,2544.9,2544.9,2544.9,2544.9,999
160,1015.4,1086,1049.8,1049.8,1029.5,1015.4,999,9990,10268.3,10116.4,10116.5,10257,9990.2,999
161,494.6,494.6,460.1,455.8,455.8,455.8,999,4243.4,4243.5,4153.7,4159,4159.2,4158.7,999
162,1279.2,1279.2,1279.2,1237.1,1237.1,1237.1,999,13583.1,13583.2,13583.9,13523.1,13522.9,13522.4,999
163,1126.4,1126.4,1120.7,1144.5,1144.5,1144.5,999,10228.4,10228.6,10207.1,13292.7,13293.3,13293.2,999
164,1818.7,1818.7,1819.1,1819.1,1819.1,1819.1,999,17100.3,17100.5,17105.9,17106.1,17106.9,17107.1,999
165,2947.5,2947.5,2947.5,2947.5,2947.5,2995.1,999,34525.9,34526.1,34526.4,34526.5,34527.1,34543.1,999
166,1071.2,1071.2,1071.1,1071.1,1071.1,1071.1,999,10463.6,10463.6,10436.5,10436.5,10436.5,10436.2,999
167,1573.1,1573.1,1564.3,1564.3,1564.3,1554.9,999,14939.8,14939.5,14912,14912.2,14912.2,17423.8,999
168,625,625,895.4,895.4,895.4,895.4,999,5620,5619.9,7986.9,7986.8,7987.2,7987.5,999
169,853.9,999.8,880.6,880.6,880.6,885.3,999,13208.5,14502.9,13399.5,13399.6,13400.1,13445.2,999
170,721.5,721.5,691.4,691.4,691.4,948,999,6634.6,6635.1,6552.3,6552.4,6552.4,7580.1,999
171,1354.1,1354.1,1354.1,1354.1,1354.1,1354.1,999,19292.2,19292.8,19293,19293.2,19293.1,19290.9,999
172,1404.3,1404.3,1404.3,1404.3,1404.3,1404.3,999,15607,15606.5,15606.7,15606.8,15607.3,15607.4,999
173,1091.1,1091.1,1091.1,1091.1,1091.1,751.3,999,10595.4,10595.5,10595.3,10595.3,10595.1,10367.5,999
174,561.6,593.5,593.5,593.5,593.5,593.5,999,4976.2,4994.4,4994.4,4994.4,4994.6,4994.5,999
175,627.8,627.8,627.8,630.3,627.8,627.8,999,8133.2,8133.2,8133.3,7472.1,8133.3,8133.3,999
176,2059.3,2059.3,2059.3,2059.3,2059.3,2059.3,999,20590.8,20591.1,20591.2,20591.1,20591.3,20590.9,999
177,1202.2,1201.9,1201.9,1202.2,1202.2,1202.2,999,16246,16244.5,16244.8,16246.9,16246.9,16246.9,999
178,938.8,938.8,938.8,938.8,938.8,938.8,999,8320.4,8320.5,8320.6,8320.7,8320.7,8321.1,999
179,1578.2,1578.2,1578.2,1578.2,1539.9,1477.2,999,14891.2,14891.4,14891.4,14891.3,14812.8,15173.6,999
180,1604.6,298.3,298.6,298.6,1559.8,1559.8,999,15496.9,4308.9,4313,4313,17974.8,17975.1,999
181,1304.8,1304.8,1304.8,1304.8,1304.8,1332,999,12254.5,12255.5,12254.8,12254.2,12254.1,12322.6,999
182,1070.8,1124.4,1128.7,1128.7,1021.5,1021.5,999,15624.4,15951.3,15961.6,15961.7,15310.1,15308.3,999
183,498.7,498.7,498.7,498.7,498.6,498.6,999,5049.1,5049.5,5049.5,5049.6,5049.2,5049.2,999
184,1690.2,1690.2,1662.2,1662.2,1662.2,1840.8,999,16398.8,16400.1,16444.1,16444.2,16443.5,18188.7,999
185,2350.1,2350.1,2350.1,2350.1,2350.1,2350.1,999,24444.4,24444.8,24444.3,24444,24443.9,24444.1,999
186,1619.5,1619.5,1619.4,1619.4,1619.4,1619.4,999,17255.1,17254.4,17236.9,17237.1,17236.9,17236.8,999
187,1985.7,1985.7,1982,1982,1982,1982,999,19963.7,19963.8,20040.5,20040.6,20040.2,20039.9,999
188,493,497.9,498.9,498.9,498.9,498.9,999,4283.2,3933.9,4681.5,4681.2,4681.4,4681.4,999
189,447.5,447.5,447.5,447.5,447.5,447.5,999,3955.3,3955.3,3955.3,3955.3,3955.3,3955.3,999
190,1945.8,1945.8,1316.9,1319.4,1316.9,1316.9,999,19303.8,19304.1,15124.2,14463,15124.6,15124.5,999
191,1171.6,1171.6,1171.6,1171.7,1171.7,1154.4,999,11371.3,11371.1,11371.7,11290.4,11290.4,11253.4,999
192,675.9,675.9,925.5,925.5,925.5,925.5,999,10170.3,10170.4,12497.7,12497.8,12497.7,12497.9,999
193,1288.8,1288.8,1288.8,1288.8,1288.8,1288.8,999,19880.1,19880.4,19880.1,19880.2,19880.6,19878.2,999
194,1238.5,1238.5,1447.1,1289.6,1289.6,1289.6,999,14181.6,14181.8,16484.4,14730.6,14730.7,14730.7,999
195,1288.2,1070.3,1070.3,1070.3,1288.2,1288.2,999,18845.5,17226.1,17226.3,17226.4,18846,18846.1,999
196,719.8,719.8,719.8,719.8,719.8,762.9,999,7366.5,7366.7,7366.4,7366.3,7366.4,7457.9,999
197,1262.3,1313.3,1452.4,1321.6,1321.6,1321.6,999,15531.6,15647.3,14904.8,15689.1,15688.9,15689.3,999
198,1865.5,1865.5,1837.5,1837.5,1837.5,1837.5,999,16397.6,16398.8,16443,16443,16442.5,16442.3,999
199,1303.3,1303.3,1303.3,1303.3,1303.3,1303.3,999,17684.9,17685.3,17685.1,17685.3,17685.9,17686.1,999
200,1448.4,1377.8,1360.8,1360.8,1360.8,1360.8,999,17594.5,17567.7,17345.5,17345.8,17346.4,17346.6,999
201,1319.5,1319.5,1319.9,1319.9,1333.7,1315.7,999,13177.6,13177.7,13184,13184.1,12788.7,13136.2,999
202,840.7,840.7,764.2,764.2,764.2,764.2,999,7235.1,7235.2,7067.8,7067.9,7067.8,7067.5,999
203,1281.2,1281.2,1281.2,1254.4,1254.4,1254.4,999,13499.2,13499,13499.2,13504.8,13504.7,13504.6,999
204,1543,1543,1543,1543,1543,1543,999,20739.9,20739.8,20739.2,20739,20739.6,20739.5,999
205,397.2,397.2,397.2,397.2,397.2,397.2,999,4230.7,4230.7,4230.7,4230.7,4230.6,4230.5,999
206,1945.5,1855.9,1885.8,1855.9,1855.9,1855.9,999,17010.2,17777.4,17340.9,17777.6,17777.7,17777.3,999
207,1729,1707.8,1707.8,1700.8,1700.8,1620.3,999,17372.3,17331.9,17331.6,16906.8,16906.7,19316.1,999
208,783.9,783.9,783,783,748.3,748.3,999,6734.2,6734.1,6726.9,6727.1,6320.4,6320.1,999
209,2065.5,1863.4,1878.6,1889.9,1873.8,1873.8,999,19665.2,18947.3,19025.8,19100.7,19016.2,19015.9,999
210,2313.5,2313.5,2313,2369.2,2313.7,2313,999,21581.7,21582,21596.4,22125,21656.1,21595.7,999
211,852.1,852.1,852.1,852.1,852.1,852.1,999,9459.8,9459.8,9459.6,9459.6,9459.6,9459.5,999
212,608.6,608.6,1268.3,1268.3,1268.3,1268.3,999,7880.8,7880.6,18254.4,18254.5,18254.6,18254.5,999
213,661.2,661.5,661.5,661.5,661.5,661.5,999,5511,5513.2,5512.7,5512.8,5512.8,5512.9,999
214,1805,1805,1798.2,1774.4,1774.4,1774.4,999,17758.3,17758.8,17689.7,17477,17476.6,17476.4,999
215,1722.8,1723.3,1723.3,1812.3,1812.3,1812.3,999,19054.1,19056.1,19056.9,19000.9,19000.6,19000.4,999
216,940.3,940.3,914.8,914.8,914.8,914.8,999,13112.9,13113,12853.8,12854,12853.9,12854,999
217,1597,1562.1,933.2,933.2,933.2,933.2,999,13682.1,13776.5,9596.9,9597,9597.3,9597,999
218,1391.9,1374.4,1374.4,1374.4,1374.4,1366.5,999,18238,17209.9,17209.9,17210.1,17210.4,17006.9,999
219,2250.6,2244.6,2176.2,2176.5,2176.5,2176.5,999,27140.3,27476,24040.4,24042.5,24044,24044,999
220,1476.5,1476.5,1610.9,1610.9,1610.9,1610.9,999,15815.1,15815.1,17352.6,17352.5,17352,17351.7,999
221,934.7,708.6,914.7,914.7,708.6,708.6,999,6620.1,5743.7,6972.3,6972,5744.1,5744.1,999
222,1867.9,1867.9,1867.9,1867.9,1867.9,1867.9,999,21973.3,21974,21974.1,21974.2,21974.3,21972.2,999
223,26.2,26.2,26.2,26.2,26.2,26.2,999,174.7,174.7,174.7,174.7,174.7,174.7,999
224,1123.3,1123.3,1123.3,1123.3,1123.3,1123.3,999,13980.4,13980.4,13980.4,13980.5,13980.7,13978.5,999
225,2327.1,2327.1,2911.7,2911.7,2911.7,2911.7,999,23306.8,23307.2,27665.9,27665.8,27666.1,27665.2,999
226,913,909.2,913,913,962.7,909.2,999,8600.1,9015.2,8599.9,8600.1,9083,9015.1,999
227,214,214,214,214,214,214,999,2216.9,2216.9,2216.9,2216.9,2216.9,2216.8,999
228,813.8,813.8,813.8,813.8,813.8,813.8,999,7551.2,7551.1,7550.9,7551,7551,7550.8,999
229,941.1,950.7,950.7,950.7,950.7,950.7,999,7449.6,7869.5,7869,7869.2,7869.7,7869.7,999
230,2008.4,2008.4,2008.4,2008.4,2008.4,2008.4,999,23687.5,23688,23687.9,23688.1,23688.2,23686,999
231,1467.6,1467.6,1467.6,1443.8,1444.4,1444.4,999,13153.1,13154,13159.8,12947,12949.9,12950.1,999
232,1404.3,1548.7,1548.7,1548.7,1548.7,1548.7,999,14495.4,15134.3,15134.3,15133.8,15133.5,15133.5,999
233,77.6,77.6,952.7,952.7,952.7,952.7,999,628.1,628.1,9877.1,9877,9877.1,9877.2,999
234,1105.8,1105.8,1105.8,1105.8,1105.8,1105.8,999,14312.8,14313.1,14313.4,14313.5,14313.4,14313.4,999
235,987.6,987.6,987.6,987.6,987.6,987.6,999,9741.1,9740.8,9741.5,9741.6,9741.4,9741.2,999
236,2214.8,2447.2,2215.1,2215.1,1760.4,1760.4,999,22108.9,22594.1,21651,21651.3,19985,19985,999
237,1888,1890.7,1888,1888,1888,1787.7,999,21589.6,20098.4,21589.2,21589.5,21589.7,21842.6,999
238,1444.6,1444.6,1435.8,1435.8,1433.5,1428.2,999,16895.6,16895.7,16833.4,16833,16700.3,17043.2,999
239,3200.7,3200.7,3191.9,3191.9,3191.9,3191.9,999,34874.3,34875.2,34847,34847.3,34848.1,34847.6,999
240,1413.2,1413.2,2024.8,2024.8,2024.8,2024.8,999,17940.6,17941.1,22594.3,22594.4,22595,22595,999
241,1421.5,1421.5,1421.5,1421.5,1421.5,1421.5,999,12340.5,12340.7,12340.7,12340.7,12340.7,12340.5,999
242,1646.8,1646.8,1646.8,1636.4,1622.4,1622.4,999,18526.9,18526.7,18527,18317.9,18655.8,18655.8,999
243,907.3,907.3,907.3,907.3,907.3,907.3,999,7871.5,7871.7,7871.8,7871.8,7871.8,7872,999
244,1517.2,0,1631.3,1631.3,1638.5,1638.5,999,16732.4,0,17582.3,17582,19952.4,19950,999
245,1289.8,1289.9,1281.4,1281.4,2011.5,2011.5,999,17902.2,17904.4,17881,17881.2,25762.6,25763,999
246,699.8,699.8,699.8,699.8,699.8,691.5,999,5763.3,5763.2,5763.4,5763.2,5763.6,6031.2,999
247,2226.1,2226.1,287,287,2175.6,2175.6,999,21125.3,21125.9,2872.5,2872.4,22254.8,22254.3,999
248,1831.9,1831.9,1665.3,1665.3,1720.8,1712.3,999,17506.2,17506.3,16749.9,16749.9,16041.4,18851.4,999
249,874.5,874.5,874.5,874.5,874.5,874.5,999,11673.1,11673.3,11673.3,11673.3,11673.4,11673.4,999
250,1433.7,1435.8,1435.8,1435.8,1435.8,1435.8,999,14161.5,14175.9,14175.8,14175.9,14175.8,14175.9,999
251,1293.8,1265.5,1265.5,1265.5,1265.5,1262.8,999,18470.8,17569.3,17569.3,17569.6,17569.8,17593.2,999
252,1737.1,1616.7,1616.7,1589.3,1589.3,1589.3,999,17083.4,16119.3,16119.6,16118.5,16118.3,16118.3,999
253,861.3,1317.6,861.7,861.7,1196,1196,999,13621,15638.9,13627.3,13627.4,17465.6,17465.4,999
254,227.8,223.4,1953.6,1953.6,1939.6,1937.5,999,1867.3,1858.8,19834,19833.7,20171.4,20220.6,999
255,1174.2,1473.2,1174.6,1175,1464.7,1464.7,999,16789.4,14432.9,16795.4,18083.5,21611.4,21611.5,999
256,1045.5,1045.5,1043.9,1043.9,1043.9,1043.9,999,14100.8,14101.3,14104.6,14104.6,14105,14105.2,999
257,1076,1076,1076,1076,1076,1076,999,13504.1,13504.2,13504.7,13504.7,13504.6,13504.6,999
258,2058.4,2088.7,2068,2068,2068,2068,999,19769,19860.3,20188.3,20188.1,20188.4,20187.9,999
259,1029.8,1029.9,1030.2,1030.2,1253.8,1253.8,999,15446.6,15448.6,15453,15453,18503,18503,999
260,1458.7,1437.6,1427.9,1427.9,1997.2,1997.2,999,20682.3,20643.7,20565,20565.4,26724.2,26724.4,999
261,3056.5,3056.5,3056.5,3056.5,3056.5,3056.5,999,35453.1,35453.9,35453.4,35453.6,35454.4,35453.9,999
262,822.4,801.2,801.2,801.2,801.2,801.2,999,7879.1,7838.8,7839,7839.1,7839,7839,999
263,1287.6,1287.6,1287.6,1287.6,1287.6,1287.6,999,16099.6,16099.8,16100.2,16100.2,16100.4,16100.1,999
264,536.3,536.3,536.3,536.3,536.3,513.9,999,6500.6,6500.6,6500.6,6500.6,6500.5,6677.6,999
265,35,35.4,35.4,35.4,35.4,35.4,999,31.6,33.5,33.5,33.5,33.5,33.5,999
266,1338.3,1338.3,1338.3,1280.2,1280.2,1280.2,999,18050.1,18050.1,18049.9,17515,17514.9,17515,999
